Date,Blood_Type,Actual_Donations,Predicted_Donations,Variance,Day_of_Week,Is_Weekend,Is_Holiday,Is_Ramadan,Data_Type
2022-07-05,O,646.0,488,-158.0,Tuesday,0,0,0,Historical
2022-07-06,A,342.0,380,38.0,Wednesday,0,0,0,Historical
2022-07-06,AB,78.0,67,-11.0,Wednesday,0,0,0,Historical
2022-07-06,B,443.0,460,17.0,Wednesday,0,0,0,Historical
2022-07-06,O,673.0,714,41.0,Wednesday,0,0,0,Historical
2022-07-07,A,387.0,351,-36.0,Thursday,0,0,0,Historical
2022-07-07,AB,76.0,66,-10.0,Thursday,0,0,0,Historical
2022-07-07,B,450.0,430,-20.0,Thursday,0,0,0,Historical
2022-07-07,O,712.0,690,-22.0,Thursday,0,0,0,Historical
2022-07-08,A,327.0,243,-84.0,Friday,0,0,0,Historical
2022-07-08,AB,60.0,50,-10.0,Friday,0,0,0,Historical
2022-07-08,B,354.0,277,-77.0,Friday,0,0,0,Historical
2022-07-08,O,557.0,426,-131.0,Friday,0,0,0,Historical
2022-07-09,A,298.0,547,249.0,Saturday,1,0,0,Historical
2022-07-09,AB,44.0,121,77.0,Saturday,1,0,0,Historical
2022-07-09,B,297.0,586,289.0,Saturday,1,0,0,Historical
2022-07-09,O,480.0,900,420.0,Saturday,1,0,0,Historical
2022-07-10,A,155.0,496,341.0,Sunday,1,1,0,Historical
2022-07-10,AB,20.0,44,24.0,Sunday,1,1,0,Historical
2022-07-10,B,165.0,586,421.0,Sunday,1,1,0,Historical
2022-07-10,O,295.0,750,455.0,Sunday,1,1,0,Historical
2022-07-11,A,212.0,214,2.0,Monday,0,1,0,Historical
2022-07-11,AB,27.0,35,8.0,Monday,0,1,0,Historical
2022-07-11,B,228.0,198,-30.0,Monday,0,1,0,Historical
2022-07-11,O,379.0,483,104.0,Monday,0,1,0,Historical
2022-07-12,A,250.0,279,29.0,Tuesday,0,0,0,Historical
2022-07-12,AB,45.0,39,-6.0,Tuesday,0,0,0,Historical
2022-07-12,B,271.0,293,22.0,Tuesday,0,0,0,Historical
2022-07-12,O,474.0,523,49.0,Tuesday,0,0,0,Historical
2022-07-13,A,290.0,313,23.0,Wednesday,0,0,0,Historical
2022-07-13,AB,60.0,55,-5.0,Wednesday,0,0,0,Historical
2022-07-13,B,318.0,355,37.0,Wednesday,0,0,0,Historical
2022-07-13,O,501.0,604,103.0,Wednesday,0,0,0,Historical
2022-07-14,A,364.0,310,-54.0,Thursday,0,0,0,Historical
2022-07-14,AB,66.0,53,-13.0,Thursday,0,0,0,Historical
2022-07-14,B,408.0,342,-66.0,Thursday,0,0,0,Historical
2022-07-14,O,701.0,568,-133.0,Thursday,0,0,0,Historical
2022-07-15,A,299.0,252,-47.0,Friday,0,0,0,Historical
2022-07-15,AB,41.0,45,4.0,Friday,0,0,0,Historical
2022-07-15,B,267.0,283,16.0,Friday,0,0,0,Historical
2022-07-15,O,459.0,464,5.0,Friday,0,0,0,Historical
2022-07-16,A,459.0,463,4.0,Saturday,1,0,0,Historical
2022-07-16,AB,105.0,103,-2.0,Saturday,1,0,0,Historical
2022-07-16,B,517.0,455,-62.0,Saturday,1,0,0,Historical
2022-07-16,O,862.0,740,-122.0,Saturday,1,0,0,Historical
2022-07-17,A,866.0,602,-264.0,Sunday,1,0,0,Historical
2022-07-17,AB,128.0,115,-13.0,Sunday,1,0,0,Historical
2022-07-17,B,905.0,612,-293.0,Sunday,1,0,0,Historical
2022-07-17,O,1505.0,1114,-391.0,Sunday,1,0,0,Historical
2022-07-18,A,245.0,241,-4.0,Monday,0,0,0,Historical
2022-07-18,AB,60.0,41,-19.0,Monday,0,0,0,Historical
2022-07-18,B,288.0,264,-24.0,Monday,0,0,0,Historical
2022-07-18,O,463.0,434,-29.0,Monday,0,0,0,Historical
2022-07-19,A,367.0,327,-40.0,Tuesday,0,0,0,Historical
2022-07-19,AB,66.0,57,-9.0,Tuesday,0,0,0,Historical
2022-07-19,B,428.0,357,-71.0,Tuesday,0,0,0,Historical
2022-07-19,O,613.0,555,-58.0,Tuesday,0,0,0,Historical
2022-07-20,A,356.0,368,12.0,Wednesday,0,0,0,Historical
2022-07-20,AB,58.0,72,14.0,Wednesday,0,0,0,Historical
2022-07-20,B,394.0,434,40.0,Wednesday,0,0,0,Historical
2022-07-20,O,606.0,667,61.0,Wednesday,0,0,0,Historical
2022-07-21,A,387.0,361,-26.0,Thursday,0,0,0,Historical
2022-07-21,AB,80.0,61,-19.0,Thursday,0,0,0,Historical
2022-07-21,B,474.0,399,-75.0,Thursday,0,0,0,Historical
2022-07-21,O,664.0,655,-9.0,Thursday,0,0,0,Historical
2022-07-22,A,340.0,250,-90.0,Friday,0,0,0,Historical
2022-07-22,AB,71.0,56,-15.0,Friday,0,0,0,Historical
2022-07-22,B,358.0,292,-66.0,Friday,0,0,0,Historical
2022-07-22,O,505.0,460,-45.0,Friday,0,0,0,Historical
2022-07-23,A,624.0,478,-146.0,Saturday,1,0,0,Historical
2022-07-23,AB,145.0,121,-24.0,Saturday,1,0,0,Historical
2022-07-23,B,605.0,518,-87.0,Saturday,1,0,0,Historical
2022-07-23,O,1052.0,860,-192.0,Saturday,1,0,0,Historical
2022-07-24,A,740.0,747,7.0,Sunday,1,0,0,Historical
2022-07-24,AB,174.0,134,-40.0,Sunday,1,0,0,Historical
2022-07-24,B,817.0,777,-40.0,Sunday,1,0,0,Historical
2022-07-24,O,1318.0,1238,-80.0,Sunday,1,0,0,Historical
2022-07-25,A,166.0,261,95.0,Monday,0,0,0,Historical
2022-07-25,AB,47.0,54,7.0,Monday,0,0,0,Historical
2022-07-25,B,187.0,322,135.0,Monday,0,0,0,Historical
2022-07-25,O,317.0,469,152.0,Monday,0,0,0,Historical
2022-07-26,A,274.0,274,0.0,Tuesday,0,0,0,Historical
2022-07-26,AB,78.0,66,-12.0,Tuesday,0,0,0,Historical
2022-07-26,B,328.0,300,-28.0,Tuesday,0,0,0,Historical
2022-07-26,O,564.0,462,-102.0,Tuesday,0,0,0,Historical
2022-07-27,A,352.0,357,5.0,Wednesday,0,0,0,Historical
2022-07-27,AB,86.0,79,-7.0,Wednesday,0,0,0,Historical
2022-07-27,B,388.0,383,-5.0,Wednesday,0,0,0,Historical
2022-07-27,O,588.0,654,66.0,Wednesday,0,0,0,Historical
2022-07-28,A,365.0,344,-21.0,Thursday,0,0,0,Historical
2022-07-28,AB,89.0,76,-13.0,Thursday,0,0,0,Historical
2022-07-28,B,396.0,392,-4.0,Thursday,0,0,0,Historical
2022-07-28,O,631.0,665,34.0,Thursday,0,0,0,Historical
2022-07-29,A,342.0,285,-57.0,Friday,0,0,0,Historical
2022-07-29,AB,93.0,71,-22.0,Friday,0,0,0,Historical
2022-07-29,B,340.0,301,-39.0,Friday,0,0,0,Historical
2022-07-29,O,535.0,454,-81.0,Friday,0,0,0,Historical
2022-07-30,A,442.0,589,147.0,Saturday,1,1,0,Historical
2022-07-30,AB,114.0,142,28.0,Saturday,1,1,0,Historical
2022-07-30,B,468.0,626,158.0,Saturday,1,1,0,Historical
2022-07-30,O,744.0,1031,287.0,Saturday,1,1,0,Historical
2022-07-31,A,586.0,686,100.0,Sunday,1,0,0,Historical
2022-07-31,AB,146.0,153,7.0,Sunday,1,0,0,Historical
2022-07-31,B,668.0,695,27.0,Sunday,1,0,0,Historical
2022-07-31,O,1058.0,1074,16.0,Sunday,1,0,0,Historical
2022-08-01,A,193.0,243,50.0,Monday,0,0,0,Historical
2022-08-01,AB,35.0,46,11.0,Monday,0,0,0,Historical
2022-08-01,B,220.0,270,50.0,Monday,0,0,0,Historical
2022-08-01,O,320.0,335,15.0,Monday,0,0,0,Historical
2022-08-02,A,234.0,288,54.0,Tuesday,0,0,0,Historical
2022-08-02,AB,53.0,46,-7.0,Tuesday,0,0,0,Historical
2022-08-02,B,236.0,307,71.0,Tuesday,0,0,0,Historical
2022-08-02,O,323.0,489,166.0,Tuesday,0,0,0,Historical
2022-08-03,A,280.0,296,16.0,Wednesday,0,0,0,Historical
2022-08-03,AB,70.0,65,-5.0,Wednesday,0,0,0,Historical
2022-08-03,B,325.0,323,-2.0,Wednesday,0,0,0,Historical
2022-08-03,O,479.0,503,24.0,Wednesday,0,0,0,Historical
2022-08-04,A,281.0,316,35.0,Thursday,0,0,0,Historical
2022-08-04,AB,80.0,67,-13.0,Thursday,0,0,0,Historical
2022-08-04,B,326.0,379,53.0,Thursday,0,0,0,Historical
2022-08-04,O,484.0,554,70.0,Thursday,0,0,0,Historical
2022-08-05,A,294.0,224,-70.0,Friday,0,0,0,Historical
2022-08-05,AB,69.0,67,-2.0,Friday,0,0,0,Historical
2022-08-05,B,266.0,275,9.0,Friday,0,0,0,Historical
2022-08-05,O,450.0,391,-59.0,Friday,0,0,0,Historical
2022-08-06,A,419.0,542,123.0,Saturday,1,0,0,Historical
2022-08-06,AB,110.0,130,20.0,Saturday,1,0,0,Historical
2022-08-06,B,495.0,535,40.0,Saturday,1,0,0,Historical
2022-08-06,O,678.0,818,140.0,Saturday,1,0,0,Historical
2022-08-07,A,659.0,631,-28.0,Sunday,1,0,0,Historical
2022-08-07,AB,123.0,161,38.0,Sunday,1,0,0,Historical
2022-08-07,B,651.0,693,42.0,Sunday,1,0,0,Historical
2022-08-07,O,1050.0,1092,42.0,Sunday,1,0,0,Historical
2022-08-08,A,257.0,221,-36.0,Monday,0,0,0,Historical
2022-08-08,AB,65.0,43,-22.0,Monday,0,0,0,Historical
2022-08-08,B,253.0,243,-10.0,Monday,0,0,0,Historical
2022-08-08,O,411.0,374,-37.0,Monday,0,0,0,Historical
2022-08-09,A,280.0,302,22.0,Tuesday,0,0,0,Historical
2022-08-09,AB,75.0,66,-9.0,Tuesday,0,0,0,Historical
2022-08-09,B,314.0,324,10.0,Tuesday,0,0,0,Historical
2022-08-09,O,479.0,517,38.0,Tuesday,0,0,0,Historical
2022-08-10,A,383.0,336,-47.0,Wednesday,0,0,0,Historical
2022-08-10,AB,75.0,73,-2.0,Wednesday,0,0,0,Historical
2022-08-10,B,362.0,380,18.0,Wednesday,0,0,0,Historical
2022-08-10,O,582.0,557,-25.0,Wednesday,0,0,0,Historical
2022-08-11,A,357.0,355,-2.0,Thursday,0,0,0,Historical
2022-08-11,AB,99.0,68,-31.0,Thursday,0,0,0,Historical
2022-08-11,B,411.0,375,-36.0,Thursday,0,0,0,Historical
2022-08-11,O,670.0,594,-76.0,Thursday,0,0,0,Historical
2022-08-12,A,226.0,243,17.0,Friday,0,0,0,Historical
2022-08-12,AB,60.0,63,3.0,Friday,0,0,0,Historical
2022-08-12,B,243.0,257,14.0,Friday,0,0,0,Historical
2022-08-12,O,356.0,431,75.0,Friday,0,0,0,Historical
2022-08-13,A,394.0,469,75.0,Saturday,1,0,0,Historical
2022-08-13,AB,92.0,132,40.0,Saturday,1,0,0,Historical
2022-08-13,B,444.0,502,58.0,Saturday,1,0,0,Historical
2022-08-13,O,700.0,747,47.0,Saturday,1,0,0,Historical
2022-08-14,A,688.0,650,-38.0,Sunday,1,0,0,Historical
2022-08-14,AB,127.0,150,23.0,Sunday,1,0,0,Historical
2022-08-14,B,724.0,676,-48.0,Sunday,1,0,0,Historical
2022-08-14,O,1208.0,1156,-52.0,Sunday,1,0,0,Historical
2022-08-15,A,233.0,239,6.0,Monday,0,0,0,Historical
2022-08-15,AB,77.0,47,-30.0,Monday,0,0,0,Historical
2022-08-15,B,302.0,249,-53.0,Monday,0,0,0,Historical
2022-08-15,O,477.0,414,-63.0,Monday,0,0,0,Historical
2022-08-16,A,335.0,317,-18.0,Tuesday,0,0,0,Historical
2022-08-16,AB,82.0,67,-15.0,Tuesday,0,0,0,Historical
2022-08-16,B,341.0,368,27.0,Tuesday,0,0,0,Historical
2022-08-16,O,517.0,558,41.0,Tuesday,0,0,0,Historical
2022-08-17,A,359.0,368,9.0,Wednesday,0,0,0,Historical
2022-08-17,AB,105.0,76,-29.0,Wednesday,0,0,0,Historical
2022-08-17,B,418.0,382,-36.0,Wednesday,0,0,0,Historical
2022-08-17,O,585.0,619,34.0,Wednesday,0,0,0,Historical
2022-08-18,A,364.0,356,-8.0,Thursday,0,0,0,Historical
2022-08-18,AB,107.0,80,-27.0,Thursday,0,0,0,Historical
2022-08-18,B,443.0,388,-55.0,Thursday,0,0,0,Historical
2022-08-18,O,674.0,627,-47.0,Thursday,0,0,0,Historical
2022-08-19,A,252.0,249,-3.0,Friday,0,0,0,Historical
2022-08-19,AB,49.0,62,13.0,Friday,0,0,0,Historical
2022-08-19,B,318.0,274,-44.0,Friday,0,0,0,Historical
2022-08-19,O,484.0,465,-19.0,Friday,0,0,0,Historical
2022-08-20,A,454.0,477,23.0,Saturday,1,0,0,Historical
2022-08-20,AB,132.0,122,-10.0,Saturday,1,0,0,Historical
2022-08-20,B,532.0,563,31.0,Saturday,1,0,0,Historical
2022-08-20,O,867.0,824,-43.0,Saturday,1,0,0,Historical
2022-08-21,A,713.0,676,-37.0,Sunday,1,0,0,Historical
2022-08-21,AB,155.0,149,-6.0,Sunday,1,0,0,Historical
2022-08-21,B,699.0,722,23.0,Sunday,1,0,0,Historical
2022-08-21,O,1158.0,1262,104.0,Sunday,1,0,0,Historical
2022-08-22,A,199.0,238,39.0,Monday,0,0,0,Historical
2022-08-22,AB,46.0,57,11.0,Monday,0,0,0,Historical
2022-08-22,B,244.0,277,33.0,Monday,0,0,0,Historical
2022-08-22,O,356.0,458,102.0,Monday,0,0,0,Historical
2022-08-23,A,331.0,298,-33.0,Tuesday,0,0,0,Historical
2022-08-23,AB,60.0,65,5.0,Tuesday,0,0,0,Historical
2022-08-23,B,385.0,332,-53.0,Tuesday,0,0,0,Historical
2022-08-23,O,604.0,504,-100.0,Tuesday,0,0,0,Historical
2022-08-24,A,395.0,375,-20.0,Wednesday,0,0,0,Historical
2022-08-24,AB,110.0,84,-26.0,Wednesday,0,0,0,Historical
2022-08-24,B,434.0,413,-21.0,Wednesday,0,0,0,Historical
2022-08-24,O,701.0,664,-37.0,Wednesday,0,0,0,Historical
2022-08-25,A,366.0,378,12.0,Thursday,0,0,0,Historical
2022-08-25,AB,76.0,91,15.0,Thursday,0,0,0,Historical
2022-08-25,B,389.0,397,8.0,Thursday,0,0,0,Historical
2022-08-25,O,561.0,682,121.0,Thursday,0,0,0,Historical
2022-08-26,A,259.0,258,-1.0,Friday,0,0,0,Historical
2022-08-26,AB,60.0,69,9.0,Friday,0,0,0,Historical
2022-08-26,B,321.0,291,-30.0,Friday,0,0,0,Historical
2022-08-26,O,468.0,445,-23.0,Friday,0,0,0,Historical
2022-08-27,A,539.0,451,-88.0,Saturday,1,0,0,Historical
2022-08-27,AB,99.0,124,25.0,Saturday,1,0,0,Historical
2022-08-27,B,531.0,530,-1.0,Saturday,1,0,0,Historical
2022-08-27,O,894.0,802,-92.0,Saturday,1,0,0,Historical
2022-08-28,A,752.0,694,-58.0,Sunday,1,0,0,Historical
2022-08-28,AB,143.0,145,2.0,Sunday,1,0,0,Historical
2022-08-28,B,721.0,674,-47.0,Sunday,1,0,0,Historical
2022-08-28,O,1194.0,1215,21.0,Sunday,1,0,0,Historical
2022-08-29,A,271.0,247,-24.0,Monday,0,0,0,Historical
2022-08-29,AB,53.0,56,3.0,Monday,0,0,0,Historical
2022-08-29,B,292.0,271,-21.0,Monday,0,0,0,Historical
2022-08-29,O,480.0,427,-53.0,Monday,0,0,0,Historical
2022-08-30,A,364.0,334,-30.0,Tuesday,0,0,0,Historical
2022-08-30,AB,72.0,69,-3.0,Tuesday,0,0,0,Historical
2022-08-30,B,412.0,340,-72.0,Tuesday,0,0,0,Historical
2022-08-30,O,613.0,574,-39.0,Tuesday,0,0,0,Historical
2022-08-31,A,866.0,584,-282.0,Wednesday,0,1,0,Historical
2022-08-31,AB,198.0,196,-2.0,Wednesday,0,1,0,Historical
2022-08-31,B,911.0,593,-318.0,Wednesday,0,1,0,Historical
2022-08-31,O,1417.0,927,-490.0,Wednesday,0,1,0,Historical
2022-09-01,A,311.0,297,-14.0,Thursday,0,0,0,Historical
2022-09-01,AB,72.0,67,-5.0,Thursday,0,0,0,Historical
2022-09-01,B,389.0,341,-48.0,Thursday,0,0,0,Historical
2022-09-01,O,565.0,483,-82.0,Thursday,0,0,0,Historical
2022-09-02,A,187.0,198,11.0,Friday,0,0,0,Historical
2022-09-02,AB,49.0,39,-10.0,Friday,0,0,0,Historical
2022-09-02,B,208.0,215,7.0,Friday,0,0,0,Historical
2022-09-02,O,353.0,324,-29.0,Friday,0,0,0,Historical
2022-09-03,A,365.0,442,77.0,Saturday,1,0,0,Historical
2022-09-03,AB,94.0,111,17.0,Saturday,1,0,0,Historical
2022-09-03,B,426.0,457,31.0,Saturday,1,0,0,Historical
2022-09-03,O,686.0,762,76.0,Saturday,1,0,0,Historical
2022-09-04,A,659.0,611,-48.0,Sunday,1,0,0,Historical
2022-09-04,AB,116.0,142,26.0,Sunday,1,0,0,Historical
2022-09-04,B,705.0,644,-61.0,Sunday,1,0,0,Historical
2022-09-04,O,1133.0,1095,-38.0,Sunday,1,0,0,Historical
2022-09-05,A,205.0,208,3.0,Monday,0,0,0,Historical
2022-09-05,AB,53.0,39,-14.0,Monday,0,0,0,Historical
2022-09-05,B,217.0,258,41.0,Monday,0,0,0,Historical
2022-09-05,O,383.0,430,47.0,Monday,0,0,0,Historical
2022-09-06,A,335.0,301,-34.0,Tuesday,0,0,0,Historical
2022-09-06,AB,87.0,56,-31.0,Tuesday,0,0,0,Historical
2022-09-06,B,401.0,317,-84.0,Tuesday,0,0,0,Historical
2022-09-06,O,615.0,535,-80.0,Tuesday,0,0,0,Historical
2022-09-07,A,352.0,406,54.0,Wednesday,0,0,0,Historical
2022-09-07,AB,87.0,78,-9.0,Wednesday,0,0,0,Historical
2022-09-07,B,366.0,434,68.0,Wednesday,0,0,0,Historical
2022-09-07,O,587.0,685,98.0,Wednesday,0,0,0,Historical
2022-09-08,A,414.0,333,-81.0,Thursday,0,0,0,Historical
2022-09-08,AB,113.0,65,-48.0,Thursday,0,0,0,Historical
2022-09-08,B,466.0,357,-109.0,Thursday,0,0,0,Historical
2022-09-08,O,700.0,551,-149.0,Thursday,0,0,0,Historical
2022-09-09,A,200.0,230,30.0,Friday,0,0,0,Historical
2022-09-09,AB,47.0,53,6.0,Friday,0,0,0,Historical
2022-09-09,B,243.0,243,0.0,Friday,0,0,0,Historical
2022-09-09,O,368.0,358,-10.0,Friday,0,0,0,Historical
2022-09-10,A,395.0,464,69.0,Saturday,1,0,0,Historical
2022-09-10,AB,103.0,115,12.0,Saturday,1,0,0,Historical
2022-09-10,B,442.0,491,49.0,Saturday,1,0,0,Historical
2022-09-10,O,676.0,718,42.0,Saturday,1,0,0,Historical
2022-09-11,A,678.0,626,-52.0,Sunday,1,0,0,Historical
2022-09-11,AB,125.0,144,19.0,Sunday,1,0,0,Historical
2022-09-11,B,656.0,672,16.0,Sunday,1,0,0,Historical
2022-09-11,O,1112.0,1073,-39.0,Sunday,1,0,0,Historical
2022-09-12,A,219.0,217,-2.0,Monday,0,0,0,Historical
2022-09-12,AB,55.0,42,-13.0,Monday,0,0,0,Historical
2022-09-12,B,251.0,241,-10.0,Monday,0,0,0,Historical
2022-09-12,O,374.0,362,-12.0,Monday,0,0,0,Historical
2022-09-13,A,333.0,314,-19.0,Tuesday,0,0,0,Historical
2022-09-13,AB,73.0,60,-13.0,Tuesday,0,0,0,Historical
2022-09-13,B,400.0,329,-71.0,Tuesday,0,0,0,Historical
2022-09-13,O,567.0,542,-25.0,Tuesday,0,0,0,Historical
2022-09-14,A,410.0,376,-34.0,Wednesday,0,0,0,Historical
2022-09-14,AB,97.0,73,-24.0,Wednesday,0,0,0,Historical
2022-09-14,B,439.0,458,19.0,Wednesday,0,0,0,Historical
2022-09-14,O,657.0,676,19.0,Wednesday,0,0,0,Historical
2022-09-15,A,375.0,358,-17.0,Thursday,0,0,0,Historical
2022-09-15,AB,96.0,76,-20.0,Thursday,0,0,0,Historical
2022-09-15,B,446.0,384,-62.0,Thursday,0,0,0,Historical
2022-09-15,O,669.0,578,-91.0,Thursday,0,0,0,Historical
2022-09-16,A,621.0,338,-283.0,Friday,0,1,0,Historical
2022-09-16,AB,161.0,111,-50.0,Friday,0,1,0,Historical
2022-09-16,B,661.0,360,-301.0,Friday,0,1,0,Historical
2022-09-16,O,1047.0,513,-534.0,Friday,0,1,0,Historical
2022-09-17,A,513.0,684,171.0,Saturday,1,0,0,Historical
2022-09-17,AB,132.0,143,11.0,Saturday,1,0,0,Historical
2022-09-17,B,633.0,677,44.0,Saturday,1,0,0,Historical
2022-09-17,O,1013.0,1101,88.0,Saturday,1,0,0,Historical
2022-09-18,A,641.0,695,54.0,Sunday,1,0,0,Historical
2022-09-18,AB,148.0,147,-1.0,Sunday,1,0,0,Historical
2022-09-18,B,714.0,751,37.0,Sunday,1,0,0,Historical
2022-09-18,O,1184.0,1339,155.0,Sunday,1,0,0,Historical
2022-09-19,A,258.0,251,-7.0,Monday,0,0,0,Historical
2022-09-19,AB,66.0,48,-18.0,Monday,0,0,0,Historical
2022-09-19,B,286.0,306,20.0,Monday,0,0,0,Historical
2022-09-19,O,438.0,418,-20.0,Monday,0,0,0,Historical
2022-09-20,A,302.0,317,15.0,Tuesday,0,0,0,Historical
2022-09-20,AB,62.0,71,9.0,Tuesday,0,0,0,Historical
2022-09-20,B,297.0,337,40.0,Tuesday,0,0,0,Historical
2022-09-20,O,478.0,582,104.0,Tuesday,0,0,0,Historical
2022-09-21,A,374.0,345,-29.0,Wednesday,0,0,0,Historical
2022-09-21,AB,112.0,81,-31.0,Wednesday,0,0,0,Historical
2022-09-21,B,440.0,358,-82.0,Wednesday,0,0,0,Historical
2022-09-21,O,664.0,566,-98.0,Wednesday,0,0,0,Historical
2022-09-22,A,382.0,359,-23.0,Thursday,0,0,0,Historical
2022-09-22,AB,108.0,86,-22.0,Thursday,0,0,0,Historical
2022-09-22,B,404.0,385,-19.0,Thursday,0,0,0,Historical
2022-09-22,O,612.0,638,26.0,Thursday,0,0,0,Historical
2022-09-23,A,290.0,267,-23.0,Friday,0,0,0,Historical
2022-09-23,AB,69.0,65,-4.0,Friday,0,0,0,Historical
2022-09-23,B,310.0,324,14.0,Friday,0,0,0,Historical
2022-09-23,O,501.0,434,-67.0,Friday,0,0,0,Historical
2022-09-24,A,384.0,469,85.0,Saturday,1,0,0,Historical
2022-09-24,AB,120.0,126,6.0,Saturday,1,0,0,Historical
2022-09-24,B,458.0,506,48.0,Saturday,1,0,0,Historical
2022-09-24,O,688.0,739,51.0,Saturday,1,0,0,Historical
2022-09-25,A,612.0,589,-23.0,Sunday,1,0,0,Historical
2022-09-25,AB,130.0,138,8.0,Sunday,1,0,0,Historical
2022-09-25,B,715.0,632,-83.0,Sunday,1,0,0,Historical
2022-09-25,O,1137.0,1062,-75.0,Sunday,1,0,0,Historical
2022-09-26,A,284.0,224,-60.0,Monday,0,0,0,Historical
2022-09-26,AB,59.0,54,-5.0,Monday,0,0,0,Historical
2022-09-26,B,260.0,258,-2.0,Monday,0,0,0,Historical
2022-09-26,O,465.0,404,-61.0,Monday,0,0,0,Historical
2022-09-27,A,337.0,327,-10.0,Tuesday,0,0,0,Historical
2022-09-27,AB,80.0,68,-12.0,Tuesday,0,0,0,Historical
2022-09-27,B,354.0,348,-6.0,Tuesday,0,0,0,Historical
2022-09-27,O,573.0,548,-25.0,Tuesday,0,0,0,Historical
2022-09-28,A,328.0,372,44.0,Wednesday,0,0,0,Historical
2022-09-28,AB,89.0,96,7.0,Wednesday,0,0,0,Historical
2022-09-28,B,375.0,386,11.0,Wednesday,0,0,0,Historical
2022-09-28,O,603.0,665,62.0,Wednesday,0,0,0,Historical
2022-09-29,A,343.0,342,-1.0,Thursday,0,0,0,Historical
2022-09-29,AB,102.0,89,-13.0,Thursday,0,0,0,Historical
2022-09-29,B,378.0,378,0.0,Thursday,0,0,0,Historical
2022-09-29,O,630.0,608,-22.0,Thursday,0,0,0,Historical
2022-09-30,A,315.0,273,-42.0,Friday,0,0,0,Historical
2022-09-30,AB,72.0,86,14.0,Friday,0,0,0,Historical
2022-09-30,B,380.0,297,-83.0,Friday,0,0,0,Historical
2022-09-30,O,561.0,457,-104.0,Friday,0,0,0,Historical
2022-10-01,A,473.0,473,0.0,Saturday,1,0,0,Historical
2022-10-01,AB,92.0,103,11.0,Saturday,1,0,0,Historical
2022-10-01,B,527.0,499,-28.0,Saturday,1,0,0,Historical
2022-10-01,O,801.0,681,-120.0,Saturday,1,0,0,Historical
2022-10-02,A,687.0,611,-76.0,Sunday,1,0,0,Historical
2022-10-02,AB,155.0,140,-15.0,Sunday,1,0,0,Historical
2022-10-02,B,764.0,649,-115.0,Sunday,1,0,0,Historical
2022-10-02,O,1222.0,1067,-155.0,Sunday,1,0,0,Historical
2022-10-03,A,228.0,198,-30.0,Monday,0,0,0,Historical
2022-10-03,AB,57.0,39,-18.0,Monday,0,0,0,Historical
2022-10-03,B,254.0,218,-36.0,Monday,0,0,0,Historical
2022-10-03,O,462.0,356,-106.0,Monday,0,0,0,Historical
2022-10-04,A,377.0,290,-87.0,Tuesday,0,0,0,Historical
2022-10-04,AB,94.0,55,-39.0,Tuesday,0,0,0,Historical
2022-10-04,B,412.0,306,-106.0,Tuesday,0,0,0,Historical
2022-10-04,O,606.0,513,-93.0,Tuesday,0,0,0,Historical
2022-10-05,A,374.0,367,-7.0,Wednesday,0,0,0,Historical
2022-10-05,AB,74.0,81,7.0,Wednesday,0,0,0,Historical
2022-10-05,B,433.0,417,-16.0,Wednesday,0,0,0,Historical
2022-10-05,O,633.0,636,3.0,Wednesday,0,0,0,Historical
2022-10-06,A,346.0,356,10.0,Thursday,0,0,0,Historical
2022-10-06,AB,89.0,74,-15.0,Thursday,0,0,0,Historical
2022-10-06,B,383.0,374,-9.0,Thursday,0,0,0,Historical
2022-10-06,O,589.0,599,10.0,Thursday,0,0,0,Historical
2022-10-07,A,276.0,225,-51.0,Friday,0,0,0,Historical
2022-10-07,AB,78.0,55,-23.0,Friday,0,0,0,Historical
2022-10-07,B,296.0,279,-17.0,Friday,0,0,0,Historical
2022-10-07,O,490.0,388,-102.0,Friday,0,0,0,Historical
2022-10-08,A,538.0,469,-69.0,Saturday,1,0,0,Historical
2022-10-08,AB,129.0,124,-5.0,Saturday,1,0,0,Historical
2022-10-08,B,566.0,501,-65.0,Saturday,1,0,0,Historical
2022-10-08,O,872.0,788,-84.0,Saturday,1,0,0,Historical
2022-10-09,A,562.0,677,115.0,Sunday,1,0,0,Historical
2022-10-09,AB,134.0,151,17.0,Sunday,1,0,0,Historical
2022-10-09,B,636.0,723,87.0,Sunday,1,0,0,Historical
2022-10-09,O,1023.0,1171,148.0,Sunday,1,0,0,Historical
2022-10-10,A,301.0,323,22.0,Monday,0,1,0,Historical
2022-10-10,AB,57.0,101,44.0,Monday,0,1,0,Historical
2022-10-10,B,326.0,324,-2.0,Monday,0,1,0,Historical
2022-10-10,O,540.0,417,-123.0,Monday,0,1,0,Historical
2022-10-11,A,359.0,318,-41.0,Tuesday,0,0,0,Historical
2022-10-11,AB,86.0,68,-18.0,Tuesday,0,0,0,Historical
2022-10-11,B,357.0,336,-21.0,Tuesday,0,0,0,Historical
2022-10-11,O,549.0,580,31.0,Tuesday,0,0,0,Historical
2022-10-12,A,445.0,358,-87.0,Wednesday,0,0,0,Historical
2022-10-12,AB,93.0,75,-18.0,Wednesday,0,0,0,Historical
2022-10-12,B,436.0,368,-68.0,Wednesday,0,0,0,Historical
2022-10-12,O,694.0,589,-105.0,Wednesday,0,0,0,Historical
2022-10-13,A,424.0,367,-57.0,Thursday,0,0,0,Historical
